"","ntaxa","mpd.obs","mpd.rand.mean","mpd.rand.sd","mpd.obs.rank","mpd.obs.z","mpd.obs.p","runs","NRI"
"CN",2284,244.235899003469,242.60943518805,0.292072119543413,1000,5.56870617422128,1,999,-5.56870617422128
"US",1390,238.528541998474,242.666944193879,0.48443247332347,1,-8.54278444013733,0.001,999,8.54278444013733
