"","ntaxa","mntd.obs","mntd.rand.mean","mntd.rand.sd","mntd.obs.rank","mntd.obs.z","mntd.obs.p","runs","NTI"
"Woody",219,36.7560570015699,56.384737610894,3.75506976299274,1,-5.227247920337,0.001,999,5.227247920337
"Herb",921,28.9756977432419,31.2230117532642,0.700033529334712,1,-3.21029481567557,0.001,999,3.21029481567557
