"","Abies_balsamea","Abutilon_theophrasti","Acalypha_rhomboidea","Acer_negundo","Acer_pensylvanicum","Acer_rubrum","Acer_saccharum","Acer_spicatum","Achillea_millefolium","Actaea_brachypoda","Actaea_pachypoda","Actaea_rubra","Adlumia_fungosa","Aegopodium_podagraria","Agalinis_paupercula","Agalinis_purpurea","Ageratina_altissima","Agrimonia_gryposepala","Agrostis_canina","Agrostis_capillaris","Agrostis_gigantea","Agrostis_hyemalis","Agrostis_perennans","Agrostis_stolonifera","Ajuga_reptans","Alisma_plantago.aquatica","Alliaria_petiolata","Alnus_hirsuta","Alnus_incana","Alnus_serrulata","Alopecurus_pratensis","Amaranthus_retroflexus","Ambrosia_artemisiifolia","Ambrosia_psilostachya","Amelanchier_canadensis","Amelanchier_laevis","Amelanchier_sp","Amelanchier_stolonifera","Ampelopsis_glandulosa_var._brevipedunculata","Amphicarpaea_bracteata","Anaphalis_margaritacea","Andromeda_glaucophylla","Andromeda_polifolia","Andropogon_gerardii","Anemone_americana","Anemone_quinquefolia","Anemone_virginiana","Anethum_graveolens","Angelica_atropurpurea","Antennaria_howellii","Antennaria_neglecta","Antennaria_plantaginifolia","Anthemis_cotula","Anthoxanthum_odoratum","Apios_americana","Apocynum_androsaemifolium","Aquilegia_canadensis","Aquilegia_vulgaris","Aralia_hispida","Aralia_nudicaulis","Aralia_racemosa","Aralia_spinosa","Arceuthobium_pusillum","Arctium_lappa","Arctium_minus","Arisaema_triphyllum","Armoracia_rusticana","Aronia_arbutifolia","Aronia_melanocarpa","Arrhenatherum_elatius","Artemisia_vulgaris","Asarum_canadense","Asclepias_amplexicaulis","Asclepias_exaltata","Asclepias_incarnata","Asclepias_syriaca","Aster_asteroides","Aster_fragilis","Aureolaria_pedicularia","Aureolaria_virginica","Baptisia_tinctoria","Barbarea_vulgaris","Bartonia_virginica","Berberis_thunbergii","Berberis_vulgaris","Betula_alleghaniensis","Betula_lenta","Betula_papyrifera","Betula_populifolia","Bidens_cernua","Bidens_connata","Bidens_frondosa","Bidens_molokaiensis","Boehmeria_cylindrica","Brachyelytrum_aristosum","Brasenia_schreberi","Brassica_sp","Bromus_ciliatus","Bulbostylis_capillaris","Cabomba_caroliniana","Calamagrostis_canadensis","Calla_palustris","Callitriche_heterophylla","Callitriche_palustris","Calopogon_tuberosus","Caltha_palustris","Calystegia_sepium","Campanula_aparinoides","Campanula_rapunculoides","Capnoides_sempervirens","Capsella_bursa.pastoris","Cardamine_parviflora","Cardamine_pensylvanica","Carex_abscondita","Carex_albicans_var._emmonsii","Carex_annectens","Carex_appalachica","Carex_arctata","Carex_argyrantha","Carex_atlantica","Carex_atlantica_subsp._capillacea","Carex_blanda","Carex_brevior","Carex_bromoides","Carex_brunnescens","Carex_canescens","Carex_cephalophora","Carex_communis","Carex_comosa","Carex_crinita","Carex_cryptolepis","Carex_debilis","Carex_deweyana","Carex_digitalis","Carex_disperma","Carex_echinata","Carex_folliculata","Carex_gracillima","Carex_granularis","Carex_gynandra","Carex_intumescens","Carex_lacustris","Carex_lasiocarpa","Carex_laxiculmis","Carex_laxiflora","Carex_leptalea","Carex_leptonervia","Carex_lucorum","Carex_lupulina","Carex_lurida","Carex_merritt.fernaldii","Carex_normalis","Carex_novae.angliae","Carex_ormostachya","Carex_pallescens","Carex_pedunculata","Carex_pensylvanica","Carex_plantaginea","Carex_platyphylla","Carex_prasina","Carex_projecta","Carex_pseudocyperus","Carex_radiata","Carex_rosea","Carex_scabrata","Carex_scoparia","Carex_stipata","Carex_stricta","Carex_swanii","Carex_tenera","Carex_tonsa","Carex_torta","Carex_tribuloides","Carex_trisperma","Carex_tuckermanii","Carex_umbellata","Carex_utriculata","Carex_vesicaria","Carex_vestita","Carex_virescens","Carex_vulpinoidea","Carpinus_caroliniana","Carum_carvi","Carya_cordiformis","Carya_glabra","Carya_ovata","Castanea_dentata","Castanea_mollissima","Caulophyllum_thalictroides","Celastrus_orbiculatus","Celastrus_scandens","Centaurea_biebersteinii","Centaurium_pulchellum","Cephalanthus_occidentalis","Cerastium_fontanum","Chamaedaphne_calyculata","Chamerion_angustifolium","Chelidonium_majus","Chelone_glabra","Chenopodium_album","Chenopodium_simplex","Chimaphila_maculata","Chimaphila_umbellata","Chrysosplenium_americanum","Cichorium_intybus","Cicuta_bulbifera","Cicuta_maculata","Cinna_latifolia","Circaea_alpina","Circaea_lutetiana","Cirsium_arvense","Cirsium_pumilum","Cirsium_vulgare","Citrullus_lanatus","Cladium_mariscoides","Clematis_microphylla","Clematis_virginiana","Clethra_alnifolia","Clinopodium_vulgare","Clintonia_borealis","Collinsonia_canadensis","Comandra_umbellata","Commelina_communis","Comptonia_peregrina","Convallaria_majalis","Coptis_trifolia","Corallorhiza_maculata","Corallorhiza_trifida","Cornus_alternifolia","Cornus_amomum","Cornus_canadensis","Cornus_florida","Cornus_racemosa","Cornus_rugosa","Cornus_sericea","Corylus_americana","Corylus_cornuta","Crataegus_intricata","Crataegus_macrosperma","Crataegus_sp","Crocanthemum_bicknellii","Crocanthemum_canadense","Crocus_sp","Cuscuta_gronovii","Cynoglossum_virginianum","Cyperus_erythrorhizos","Cyperus_esculentus","Cyperus_lupulinus","Cyperus_strigosus","Cypripedium_acaule","Dactylis_glomerata","Dactylorhiza_viridis","Danthonia_compressa","Danthonia_spicata","Daucus_carota","Decodon_verticillatus","Desmodium_canadense","Desmodium_nudiflorum","Dianthus_armeria","Dianthus_barbatus","Dianthus_deltoides","Dicentra_eximia","Dichanthelium_acuminatum","Dichanthelium_clandestinum","Dichanthelium_dichotomum","Dichanthelium_latifolium","Dichanthelium_linearifolium","Dichanthelium_xanthophysum","Diervilla_lonicera","Digitalis_purpurea","Digitalis_sp","Digitaria_ischaemum","Digitaria_sanguinalis","Dirca_palustris","Doellingeria_umbellata","Drosera_intermedia","Drosera_rotundifolia","Dulichium_arundinaceum","Echinochloa_crus.galli","Echinochloa_muricata","Echinocystis_lobata","Elaeagnus_umbellata","Elatine_minima","Eleocharis_acicularis","Eleocharis_flavescens_var._olivacea","Eleocharis_obtusa","Eleocharis_palustris","Eleocharis_tenuis","Elymus_hystrix","Elymus_repens","Epifagus_virginiana","Epigaea_repens","Epilobium_ciliatum","Epilobium_coloratum","Epilobium_dodonaei","Epilobium_leptophyllum","Epilobium_palustre","Epilobium_sp","Epipactis_helleborine","Eragrostis_cilianensis","Eragrostis_pectinacea","Eragrostis_pilosa","Erechtites_hieraciifolius","Erigeron_annuus","Erigeron_canadensis","Erigeron_pulchellus","Erigeron_strigosus","Eriophorum_virginicum","Erysimum_cheiranthoides","Erythronium_americanum","Euonymus_alatus","Euonymus_fortunei","Eupatorium_fistulosum","Eupatorium_perfoliatum","Euphorbia_cyparissias","Euphorbia_maculata","Euphorbia_nutans","Eurybia_divaricata","Eurybia_macrophylla","Euthamia_caroliniana","Euthamia_graminifolia","Eutrochium_maculatum","Eutrochium_purpureum","Eutrochium_steelei","Fagopyrum_esculentum","Fagus_grandifolia","Fagus_sylvatica","Fallopia_cilinodis","Fallopia_convolvulus","Fallopia_scandens","Festuca_filiformis","Festuca_ovina","Festuca_pratensis","Festuca_rubra","Festuca_sp","Festuca_trachyphylla","Fragaria_virginiana","Frangula_alnus","Fraxinus_americana","Fraxinus_nigra","Fraxinus_pennsylvanica","Galeopsis_tetrahit","Galinsoga_quadriradiata","Galium_asprellum","Galium_circaezans","Galium_lanceolatum","Galium_mollugo","Galium_palustre","Galium_tinctorium","Galium_trifidum","Galium_triflorum","Gaultheria_hispidula","Gaultheria_procumbens","Gaylussacia_baccata","Gaylussacia_frondosa","Gentiana_clausa","Gentiana_linearis","Gentianopsis_crinita","Geranium_maculatum","Geranium_robertianum","Geum_aleppicum","Geum_canadense","Geum_laciniatum","Geum_rivale","Glechoma_hederacea","Glyceria_borealis","Glyceria_canadensis","Glyceria_melicaria","Glyceria_obtusa","Glyceria_striata","Gnaphalium_uliginosum","Goodyera_pubescens","Goodyera_tesselata","Gratiola_aurea","Hamamelis_virginiana","Helianthus_divaricatus","Helianthus_strumosus","Helianthus_tuberosus","Hemerocallis_fulva","Hepatica_nobilis","Heracleum_maximum","Hesperis_matronalis","Heteranthera_dubia","Hieracium_canadense","Hieracium_paniculatum","Hieracium_piloselloides","Hieracium_scabrum","Hieracium_sp","Hieracium_umbellatum","Hieracium_venosum","Holcus_lanatus","Houstonia_caerulea","Humulus_lupulus","Hydrangea_arborescens","Hydrocotyle_americana","Hylodesmum_glutinosum","Hylodesmum_nudiflorum","Hypericum_boreale","Hypericum_canadense","Hypericum_ellipticum","Hypericum_gentianoides","Hypericum_mutilum","Hypericum_perforatum","Hypericum_punctatum","Hypochaeris_radicata","Ilex_laevigata","Ilex_mucronata","Ilex_verticillata","Impatiens_capensis","Impatiens_glandulifera","Inula_helenium","Ionactis_linariifolia","Iris_pseudacorus","Iris_sp","Iris_versicolor","Jacobaea_vulgaris","Juglans_cinerea","Juglans_nigra","Juncus_acuminatus","Juncus_articulatus","Juncus_brevicaudatus","Juncus_bufonius","Juncus_canadensis","Juncus_effusus","Juncus_greenei","Juncus_marginatus","Juncus_pelocarpus","Juncus_tenuis","Juniperus_communis","Juniperus_virginiana","Kalmia_angustifolia","Kalmia_latifolia","Kalmia_polifolia","Lactuca_biennis","Lactuca_canadensis","Lactuca_hirsuta","Lactuca_sp","Laportea_canadensis","Larix_laricina","Larix_sp","Lechea_intermedia","Lechea_mucronata","Ledum_palustre_subsp._groenlandicum","Leersia_oryzoides","Leontodon_autumnale","Leonurus_cardiaca","Lepidium_campestre","Lepidium_densiflorum","Lepidium_virginicum","Lespedeza_capitata","Leucanthemum_vulgare","Ligustrum_vulgare","Lilium_canadense","Lilium_philadelphicum","Linaria_vulgaris","Lindera_benzoin","Lindernia_dubia","Linnaea_borealis","Liriodendron_chinense","Liriodendron_tulipifera","Lobelia_cardinalis","Lobelia_inflata","Lobelia_spicata","Lolium_perenne","Lonicera_canadensis","Lonicera_dioica","Lonicera_tatarica_var._morrowii","Lonicera_villosa","Ludwigia_palustris","Lupinus_sp","Luzula_multiflora","Lycopus_americanus","Lycopus_uniflorus","Lycopus_virginicus","Lyonia_ligustrina","Lysimachia_ciliata","Lysimachia_nummularia","Lysimachia_quadriflora","Lysimachia_quadrifolia","Lysimachia_terrestris","Lysimachia_vulgaris","Lythrum_salicaria","Maianthemum_canadense","Maianthemum_racemosum","Maianthemum_trifolium","Malaxis_unifolia","Malus_pumila","Malus_sieboldii","Malus_soulardii","Malva_moschata","Malva_neglecta","Malva_pusilla","Matricaria_matricarioides","Medeola_virginiana","Medicago_lupulina","Medicago_sativa","Melampyrum_lineare","Melampyrum_pratense","Melilotus_albus","Melilotus_officinalis","Mentha_arvensis","Mentha_spicata","Menyanthes_trifoliata","Micranthes_pensylvanica","Micranthes_virginiensis","Mimulus_ringens","Mitchella_repens","Mollugo_verticillata","Moneses_uniflora","Monotropa_hypopitys","Monotropa_uniflora","Muhlenbergia_mexicana","Muhlenbergia_tenuiflora","Muhlenbergia_uniflora","Myosotis_scorpioides","Myrica_gale","Myriophyllum_heterophyllum","Myriophyllum_humile","Nabalus_altissimus","Nabalus_trifoliolatus","Najas_flexilis","Nemopanthus_mucronatus","Nuphar_variegata","Nuttallanthus_canadensis","Nymphaea_odorata","Nymphoides_cordata","Nyssa_sylvatica","Oclemena_acuminata","Oclemena_nemoralis","Oenothera_biennis","Oenothera_parviflora","Oenothera_perennis","Oenothera_pilosella","Orobanche_uniflora","Orthilia_secunda","Oryzopsis_asperifolia","Ostrya_virginiana","Oxalis_dillenii","Oxalis_montana","Oxalis_stricta","Pachysandra_sp","Packera_aurea","Packera_obovata","Panax_quinquefolius","Panax_trifolius","Panicum_boreale","Panicum_capillare","Panicum_dichotomiflorum","Panicum_miliaceum","Panicum_rigidulum","Parthenocissus_quinquefolia","Pastinaca_sativa","Patis_racemosa","Pedicularis_canadensis","Peltandra_virginica","Penthorum_sedoides","Persicaria_amphibia","Persicaria_arifolia","Persicaria_careyi","Persicaria_hydropiper","Persicaria_hydropiperoides","Persicaria_lapathifolia","Persicaria_longiseta","Persicaria_maculosa","Persicaria_pensylvanica","Persicaria_punctata","Persicaria_sagittata","Persicaria_virginiana","Phalaris_arundinacea","Phellodendron_sp","Philadelphus_coronarius","Phleum_pratense","Phlox_paniculata","Phragmites_australis","Phytolacca_americana","Picea_abies","Picea_glauca","Picea_mariana","Picea_pungens","Picea_rubens","Pilea_pumila","Pilosella_aurantiaca","Pilosella_caespitosa","Pinus_resinosa","Pinus_rigida","Pinus_strobus","Pinus_sylvestris","Plantago_lanceolata","Plantago_major","Plantago_rugelii","Platanthera_clavellata","Platanthera_grandiflora","Platanthera_hookeri","Platanthera_hyperborea","Platanthera_lacera","Platanthera_psycodes","Platanus_occidentalis","Poa_annua","Poa_compressa","Poa_nemoralis","Poa_palustris","Poa_pratensis","Pogonia_ophioglossoides","Polygala_paucifolia","Polygala_polygama","Polygala_sanguinea","Polygonatum_pubescens","Polygonum_articulatum","Polygonum_aviculare","Polygonum_plebeium","Pontederia_cordata","Populus_deltoides","Populus_grandidentata","Populus_tremuloides","Populus_x_jackii","Portulaca_oleracea","Potamogeton_berchtoldii","Potamogeton_bicupulatus","Potamogeton_epihydrus","Potamogeton_natans","Potamogeton_pulcher","Potentilla_argentea","Potentilla_canadensis","Potentilla_norvegica","Potentilla_retusa","Potentilla_simplex","Prenanthes_sp","Proserpinaca_palustris","Prunella_vulgaris","Prunus_avium","Prunus_nigra","Prunus_pensylvanica","Prunus_persica","Prunus_serotina","Prunus_sp","Prunus_virginiana","Pseudognaphalium_obtusifolium","Puschkinia_scilloides","Pycnanthemum_virginianum","Pycreus_bipartitus","Pyrola_americana","Pyrola_chlorantha","Pyrola_elliptica","Pyrola_sp","Pyrus_calleryana","Pyrus_communis","Quercus_alba","Quercus_bicolor","Quercus_coccinea","Quercus_prinoides","Quercus_prinus","Quercus_rubra","Quercus_velutina","Ranunculus_abortivus","Ranunculus_acris","Ranunculus_aquatilis","Ranunculus_bulbosus","Ranunculus_recurvatus","Ranunculus_repens","Ranunculus_tuberosus","Reynoutria_japonica","Rhamnus_cathartica","Rhododendron_canadense","Rhododendron_maximum","Rhododendron_prinophyllum","Rhododendron_sp","Rhododendron_viscosum","Rhus_copallinum","Rhus_glabra","Rhus_typhina","Rhynchospora_alba","Rhynchospora_capitellata","Rhynchospora_fusca","Ribes_americanum","Ribes_glandulosum","Ribes_hirtellum","Ribes_rubrum","Robinia_pseudoacacia","Rosa_carolina","Rosa_multiflora","Rosa_palustris","Rosa_spinosissima","Rubus_allegheniensis","Rubus_canadensis","Rubus_dalibarda","Rubus_flagellaris","Rubus_hispidus","Rubus_idaeus","Rubus_occidentalis","Rubus_odoratus","Rubus_pensilvanicus","Rubus_pubescens","Rubus_repens","Rubus_setosus","Rudbeckia_hirta","Rumex_acetosella","Rumex_crispus","Rumex_longifolius","Rumex_magellanicus","Rumex_obtusifolius","Rumex_triangulivalvis","Sagina_procumbens","Sagittaria_latifolia","Salix_alba","Salix_bebbiana","Salix_discolor","Salix_eriocephala","Salix_humilis","Salix_lucida","Salix_nigra","Salix_petiolaris","Salix_planifolia","Salix_sericea","Sambucus_canadensis","Sambucus_nigra","Sambucus_racemosa","Sanguinaria_canadensis","Sanicula_marilandica","Saponaria_officinalis","Sarracenia_purpurea","Sassafras_albidum","Schizachne_purpurascens","Schizachyrium_scoparium","Schoenoplectiella_purshiana","Schoenoplectus_subterminalis","Schoenoplectus_tabernaemontani","Scilla_siberica","Scirpus_atrocinctus","Scirpus_cyperinus","Scirpus_expansus","Scirpus_hattorianus","Scirpus_microcarpus","Scirpus_pedicellatus","Scleranthus_annuus","Scolochloa_festucacea","Scutellaria_galericulata","Scutellaria_lateriflora","Secale_cereale","Sedum_purpureum","Sedum_telephium","Sedum_ternatum","Senecio_vulgaris","Sericocarpus_asteroides","Setaria_faberi","Setaria_pumila","Setaria_viridis","Sicyos_angulatus","Silene_flos.cuculi","Silene_latifolia","Sisymbrium_altissimum","Sisymbrium_officinale","Sisyrinchium_atlanticum","Sisyrinchium_montanum","Sium_suave","Smilax_herbacea","Solanum_americanum","Solanum_dulcamara","Solanum_lycopersicum","Solanum_rostratum","Solidago_arguta","Solidago_bicolor","Solidago_caesia","Solidago_canadensis","Solidago_flexicaulis","Solidago_gigantea","Solidago_juncea","Solidago_nemoralis","Solidago_odora","Solidago_puberula","Solidago_rugosa","Solidago_uliginosa","Sonchus_asper","Sorbaria_sorbifolia","Sorbus_americana","Sparganium_americanum","Sparganium_angustifolium","Sparganium_erectum","Sparganium_sp","Spergularia_rubra","Sphenopholis_intermedia","Spiraea_alba","Spiraea_tomentosa","Spiranthes_cernua","Spiranthes_lacera","Sporobolus_vaginiflorus","Stellaria_borealis","Stellaria_graminea","Stellaria_media","Streptopus_lanceolatus","Symphoricarpos_albus_var._laevigatus","Symphyotrichum_cordifolium","Symphyotrichum_ericoides","Symphyotrichum_laeve","Symphyotrichum_lateriflorum","Symphyotrichum_novae.angliae","Symphyotrichum_novi.belgii","Symphyotrichum_pilosum","Symphyotrichum_puniceum","Symphyotrichum_racemosum","Symphyotrichum_undulatum","Symplocarpus_foetidus","Syringa_vulgaris","Tanacetum_vulgare","Taraxacum_officinale","Taxus_canadensis","Thalictrum_pubescens","Thlaspi_arvense","Thuja_occidentalis","Thymus_pulegioides","Tiarella_cordifolia","Tilia_americana","Tilia_cordata","Torreyochloa_pallida","Toxicodendron_radicans","Toxicodendron_vernix","Tragopogon_pratensis","Triadenum_fraseri","Triadenum_sp","Triadenum_virginicum","Trichostema_dichotomum","Trientalis_borealis","Trifolium_arvense","Trifolium_aureum","Trifolium_campestre","Trifolium_pratense","Trifolium_repens","Trillium_erectum","Trillium_undulatum","Tsuga_canadensis","Turritis_glabra","Typha_angustifolia","Typha_latifolia","Ulmus_americana","Urtica_dioica","Utricularia_cornuta","Utricularia_geminiscapa","Utricularia_gibba","Utricularia_intermedia","Utricularia_julianae","Utricularia_macrorhiza","Utricularia_purpurea","Utricularia_radiata","Utricularia_vulgaris","Uvularia_perfoliata","Uvularia_sessilifolia","Vaccinium_altomontanum","Vaccinium_angustifolium","Vaccinium_corymbosum","Vaccinium_fuscatum","Vaccinium_macrocarpon","Vaccinium_myrtilloides","Vaccinium_oxycoccos","Vaccinium_pallidum","Vaccinium_pensylvanicum","Veratrum_viride","Verbascum_thapsus","Verbena_hastata","Verbena_urticifolia","Veronica_arvensis","Veronica_chamaedrys","Veronica_officinalis","Veronica_scutellata","Veronica_serpyllifolia","Viburnum_acerifolium","Viburnum_alnifolium","Viburnum_dentatum","Viburnum_dentatum_var._lucidum","Viburnum_lantanoides","Viburnum_nudum","Viburnum_opulus","Viburnum_prunifolium","Viburnum_sp","Vicia_cracca","Vicia_sativa","Vicia_tetrasperma","Vinca_minor","Vincetoxicum_nigrum","Viola_adunca","Viola_blanda","Viola_conspersa","Viola_cucullata","Viola_labradorica","Viola_lanceolata","Viola_macloskeyi","Viola_palmata","Viola_pubescens","Viola_rotundifolia","Viola_sagittata","Viola_septentrionalis","Viola_sororia","Vitis_aestivalis","Vitis_labrusca","Vitis_riparia","Xyris_difformis","Xyris_montana","Zanthoxylum_americanum","Zizia_aurea"
"Woody","1","0","0","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","1","1","1","1","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","1","1","1","1","0","1","1","0","0","1","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","1","0","0","0","0","1","1","0","1","1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1","0","0","0","0","0","1","1","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","1","0","1","1","1","0","0","0","0","1","1","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","1","1","1","1","1","0","0","0","1","1","1","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","1","1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","1","1","1","1","1","1","1","1","1","0","0","0","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","1","1","1","1","1","1","1","1","1","1","1","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","0","1","0","0","1","1","0","1","1","0","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","1","1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","1","0"
"Herb","0","1","1","0","0","0","0","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","0","0","1","1","1","1","0","0","0","0","0","1","1","0","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","0","1","1","1","1","0","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","0","0","0","0","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","0","0","0","0","0","1","0","0","1","1","0","1","0","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","0","0","0","1","1","1","1","1","0","1","1","1","1","0","0","1","0","0","0","0","0","0","0","0","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","0","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","0","1","1","1","1","1","1","1","1","1","1","1","1","1","0","0","1","1","1","1","1","1","1","1","1","1","0","0","0","0","1","1","1","1","1","1","1","1","1","1","0","0","0","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","0","0","0","1","1","1","1","1","1","1","1","0","0","1","1","1","1","1","1","1","1","1","1","0","0","0","0","0","1","1","1","1","1","0","0","1","1","0","1","1","1","1","1","1","1","1","0","1","1","1","0","1","0","0","0","1","1","1","1","0","0","0","0","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","0","0","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","0","1","1","1","1","1","0","1","1","1","1","0","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","0","1","1","1","1","0","0","0","0","0","1","1","1","0","0","0","0","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","0","0","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","0","1","1","1","1","1","1","0","0","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","0","1","1","1","0","1","1","0","1","1","0","0","1","0","0","1","0","0","1","1","1","0","1","1","1","1","1","1","1","1","1","0","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","1","1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","0","0","1","1","0","1"
