BART,CBS,CWHL,DLS,GTS,HARV,MLBS,OSBS,SNJ,TALL,TMS
BART,0,0.787968880988025,0.873281525255233,0.831256997780128,1.28255038267349,0.604069310548109,0.612115005888651,1.00652188158015,1.14901872898327,1.0163138946868,1.23647571124168
CBS,0.787968880988025,0,1.17172314872315,0.597849945132502,1.58455208348142,0.978002137733523,1.12730741906424,1.3356719031375,1.43197814317634,1.47270686806791,1.41693964730181
CWHL,0.873281525255233,1.17172314872315,0,1.23677029558957,1.22302938409704,0.461594949670546,0.489092326790756,0.846338027370124,1.09222314569095,0.769896045984989,1.27679134259618
DLS,0.831256997780128,0.597849945132502,1.23677029558957,0,1.34792148692276,1.11096837023297,1.14241315143927,1.3241831361981,1.29269261297839,1.2198920896311,1.31040742674459
GTS,1.28255038267349,1.58455208348142,1.22302938409704,1.34792148692276,0,1.36776855992114,1.0576356154038,1.03584608045425,0.815429292276728,1.30337444723693,0.64494791927461
HARV,0.604069310548109,0.978002137733523,0.461594949670546,1.11096837023297,1.36776855992114,0,0.452316170195837,0.852210529506647,1.17819174199385,0.897581301117591,1.34646423439602
MLBS,0.612115005888651,1.12730741906424,0.489092326790756,1.14241315143927,1.0576356154038,0.452316170195837,0,0.650603666901246,0.948381962839229,0.743450984270787,1.05804734801465
OSBS,1.00652188158015,1.3356719031375,0.846338027370124,1.3241831361981,1.03584608045425,0.852210529506647,0.650603666901246,0,1.17072830791948,0.792632200580473,1.13729081908631
SNJ,1.14901872898327,1.43197814317634,1.09222314569095,1.29269261297839,0.815429292276728,1.17819174199385,0.948381962839229,1.17072830791948,0,1.25190174083868,0.771798254314047
TALL,1.0163138946868,1.47270686806791,0.769896045984989,1.2198920896311,1.30337444723693,0.897581301117591,0.743450984270787,0.792632200580473,1.25190174083868,0,1.33267959884415
TMS,1.23647571124168,1.41693964730181,1.27679134259618,1.31040742674459,0.64494791927461,1.34646423439602,1.05804734801465,1.13729081908631,0.771798254314047,1.33267959884415,0
