BART,CBS,CWHL,DLS,GTS,HARV,MLBS,OSBS,SNJ,TALL,TMS
BART,0,1.02280877117059,0.928510561591531,1.02545869891484,1.02308237038513,0.887240403276433,0.756177153790094,1.01065682260671,1.02411410282113,0.960315699099977,1.02463125267864
CBS,1.02280877117059,0,1.14007997825278,0.795146792930515,1.13310266095301,1.0932763656015,1.04542203114399,1.16855691749717,1.12907521139429,1.10833917159311,1.05748855629275
CWHL,0.928510561591531,1.14007997825278,0,1.12887929791722,1.13208123456662,0.751014166795363,0.770764999794766,0.994750656167979,1.15516794408552,0.772635999657169,1.12646517079705
DLS,1.02545869891484,0.795146792930515,1.12887929791722,0,1.04434107078469,1.10876699839822,1.04150043897368,1.14093376091136,1.01930128516654,1.09248638447736,0.990182084954305
GTS,1.02308237038513,1.13310266095301,1.13208123456662,1.04434107078469,0,1.17006353776692,1.04466824115792,1.13126392995568,0.792205358335258,1.09739474912972,0.526509821653647
HARV,0.887240403276433,1.0932763656015,0.751014166795363,1.10876699839822,1.17006353776692,0,0.824456194536442,1.03543517460057,1.19039570972951,0.964273272650337,1.15543467788499
MLBS,0.756177153790094,1.04542203114399,0.770764999794766,1.04150043897368,1.04466824115792,0.824456194536442,0,0.996074412119096,1.04433066901147,0.880957361679559,1.04441114970812
OSBS,1.01065682260671,1.16855691749717,0.994750656167979,1.14093376091136,1.13126392995568,1.03543517460057,0.996074412119096,0,1.16957635569794,0.836249708638969,1.13321379157998
SNJ,1.02411410282113,1.12907521139429,1.15516794408552,1.01930128516654,0.792205358335258,1.19039570972951,1.04433066901147,1.16957635569794,0,1.10377484315263,0.780423456118523
TALL,0.960315699099977,1.10833917159311,0.772635999657169,1.09248638447736,1.09739474912972,0.964273272650337,0.880957361679559,0.836249708638969,1.10377484315263,0,1.09810920084942
TMS,1.02463125267864,1.05748855629275,1.12646517079705,0.990182084954305,0.526509821653647,1.15543467788499,1.04441114970812,1.13321379157998,0.780423456118523,1.09810920084942,0
