BART,CBS,CWHL,DLS,GTS,HARV,MLBS,OSBS,SNJ,TALL,TMS
BART,0,0.728643216436026,1.21333063604678,0.774905941866052,1.16651808303998,1.05755314706303,0.96945305380276,0.97834978087378,1.05234215315693,1.07485066006411,1.1229562944345
CBS,0.728643216436026,0,1.03754096255344,0.858905884620648,1.5124277786187,0.862423898332938,1.02484662196067,1.20650245253399,1.3130514863612,1.30405693795444,1.39576665879825
CWHL,1.21333063604678,1.03754096255344,0,1.12514392366981,1.03464681122282,0.959987230199225,0.926976814666866,0.984464509526941,0.900174625951851,1.15032118097888,1.07006229518967
DLS,0.774905941866052,0.858905884620648,1.12514392366981,0,1.30740428664446,0.985832765601324,1.05081226538097,1.21205708473775,1.26705891929282,1.10978908296548,1.25742873223154
GTS,1.16651808303998,1.5124277786187,1.03464681122282,1.30740428664446,0,1.11787631917502,0.937088507988274,0.922339121736066,0.987420168091254,1.07378979486437,1.02626218722666
HARV,1.05755314706303,0.862423898332938,0.959987230199225,0.985832765601324,1.11787631917502,0,0.86462296890839,0.979422261662021,0.960709492404204,1.08315608322661,1.09125498367056
MLBS,0.96945305380276,1.02484662196067,0.926976814666866,1.05081226538097,0.937088507988274,0.86462296890839,0,0.753971617978273,0.852875944775952,0.909072802968356,0.93519620454989
OSBS,0.97834978087378,1.20650245253399,0.984464509526941,1.21205708473775,0.922339121736066,0.979422261662021,0.753971617978273,0,1.02731364067995,1.1231558772906,1.00876011532267
SNJ,1.05234215315693,1.3130514863612,0.900174625951851,1.26705891929282,0.987420168091254,0.960709492404204,0.852875944775952,1.02731364067995,0,1.01039253719199,0.88982782696185
TALL,1.07485066006411,1.30405693795444,1.15032118097888,1.10978908296548,1.07378979486437,1.08315608322661,0.909072802968356,1.1231558772906,1.01039253719199,0,1.10294025024445
TMS,1.1229562944345,1.39576665879825,1.07006229518967,1.25742873223154,1.02626218722666,1.09125498367056,0.93519620454989,1.00876011532267,0.88982782696185,1.10294025024445,0
