"","ntaxa","mntd.obs","mntd.rand.mean","mntd.rand.sd","mntd.obs.rank","mntd.obs.z","mntd.obs.p","runs","NTI"
"disjun_sp",395,21.1390783814956,54.0466619857268,2.62112738803713,1,-12.5547440976818,0.001,999,12.5547440976818
"Non_disjun",5213,20.9147987823396,20.9755362580384,0.128068188128557,320,-0.474258881821856,0.32,999,0.474258881821856
