"","ntaxa","mntd.obs","mntd.rand.mean","mntd.rand.sd","mntd.obs.rank","mntd.obs.z","mntd.obs.p","runs","NTI"
"disjun_sp",263,28.462934619638,62.5718460837971,3.52474921881432,1,-9.67697539504186,0.001,999,9.67697539504186
"Non_disjun",3404,23.216359481965,23.3976538969205,0.184923761436114,164,-0.980373822960758,0.164,999,0.980373822960758
