Acalypha_gracilens,TALL
Acer_floridanum,TALL
Acer_leucoderme,TALL
Acer_rubrum,TALL
Aesculus_parviflora,TALL
Aesculus_pavia,TALL
Agalinis_purpurea,TALL
Albizia_julibrissin,TALL
Aletris_farinosa,TALL
Allium_canadense,TALL
Alnus_serrulata,TALL
Ambrosia_artemisiifolia,TALL
Amelanchier_arborea,TALL
Amianthium_muscitoxicum,TALL
Amorpha_fruticosa,TALL
Amsonia_tabernaemontana,TALL
Andropogon_elliottii,TALL
Andropogon_scoparius,TALL
Andropogon_ternarius,TALL
Anemone_acutiloba,TALL
Anemone_americana,TALL
Arundinaria_gigantea,TALL
Arundinaria_tecta,TALL
Asclepias_tuberosa,TALL
Asclepias_variegata,TALL
Asclepias_verticillata,TALL
Asemeia_violacea,TALL
Asimina_parviflora,TALL
Asimina_triloba,TALL
Asplenium_platyneuron,TALL
Athyrium_asplenioides,TALL
Aureolaria_pectinata,TALL
Baptisia_megacarpa,TALL
Berchemia_scandens,TALL
Betula_nigra,TALL
Bidens_alba,TALL
Bignonia_capreolata,TALL
Boehmeria_cylindrica,TALL
Botrychium_dissectum,TALL
Buchnera_floridana,TALL
Cacalia_atriplicifolia,TALL
Callicarpa_americana,TALL
Carex_blanda,TALL
Carex_intumescens,TALL
Carex_lurida,TALL
Carpinus_caroliniana,TALL
Carya_glabra,TALL
Carya_ovalis,TALL
Carya_pallida,TALL
Carya_tomentosa,TALL
Castanea_dentata,TALL
Castanea_pumila,TALL
Ceanothus_americanus,TALL
Celtis_occidentalis_var._georgiana,TALL
Centrosema_virginianum,TALL
Cephalanthus_occidentalis,TALL
Cercis_canadensis,TALL
Chionanthus_virginicus,TALL
Cirsium_carolinianum,TALL
Cirsium_horridulum,TALL
Cnidoscolus_stimulosus,TALL
Cocculus_carolinus,TALL
Conoclinium_coelestinum,TALL
Coreopsis_auriculata,TALL
Coreopsis_major_var._stellata,TALL
Coreopsis_pubescens,TALL
Cornus_amomum,TALL
Cornus_florida,TALL
Cornus_foemina,TALL
Cornus_stricta,TALL
Corylus_cornuta,TALL
Crataegus_sp.,TALL
Crotalaria_rotundifolia,TALL
Crotalaria_sagittalis,TALL
Croton_sp.,TALL
Danthonia_sericea,TALL
Decumaria_barbara,TALL
Delphinium_alabamicum,TALL
Desmodium_laevigatum,TALL
Desmodium_lineatum,TALL
Desmodium_viridiflorum,TALL
Dianthus_armeria,TALL
Diodia_teres,TALL
Dioscorea_villosa,TALL
Diospyros_virginiana,TALL
Ditrysinia_fruticosa,TALL
Elaeagnus_umbellata_var._parvifolia,TALL
Elephantopus_carolinianus,TALL
Elephantopus_tomentosus,TALL
Endodeca_serpentaria,TALL
Enemion_biternatum,TALL
Erechtites_hieraciifolius,TALL
Erigeron_strigosus,TALL
Eryngium_yuccifolium,TALL
Euonymus_americanus,TALL
Eupatorium_album,TALL
Eupatorium_aromaticum,TALL
Eupatorium_morhii,TALL
Eupatorium_rotundifolium_var._rotundifolium,TALL
Euphorbia_corollata_var._corollata,TALL
Eutrochium_fistulosum,TALL
Fagus_grandifolia,TALL
Frangula_caroliniana,TALL
Fraxinus_pennsylvanica,TALL
Galium_circaezans,TALL
Galium_obtusum,TALL
Gaura_filipes,TALL
Gaylussacia_dumosa,TALL
Gelsemium_sempervirens,TALL
Gnaphalium_helleri,TALL
Gymnopogon_ambiguus,TALL
Gymnopogon_brevifolius,TALL
Halesia_carolina,TALL
Hamamelis_virginiana,TALL
Helenium_amarum,TALL
Helianthus_angustifolius,TALL
Helianthus_divaricatus,TALL
Helianthus_microcephalus,TALL
Helianthus_resinosus,TALL
Heterotheca_mariana,TALL
Pityopsis_graminifolia_var._latifolia,TALL
Hexastylis_arifolia,TALL
Hibiscus_moscheutos_subsp._moscheutos,TALL
Hieracium_gronovii,TALL
Houstonia_caerulea,TALL
Houstonia_purpurea,TALL
Hydrangea_quercifolia,TALL
Hypericum_gentianoides,TALL
Hypericum_hypericoides,TALL
Hypericum_mutilum,TALL
Hypericum_walteri,TALL
Hypoxis_hirsuta,TALL
Ilex_ambigua,TALL
Ilex_decidua,TALL
Ilex_opaca,TALL
Ilex_verticillata,TALL
Ilex_vomitoria,TALL
Illicium_floridanum,TALL
Ionactis_linariifolia,TALL
Ipomoea_pandurata,TALL
Itea_virginica,TALL
Juncus_effusus,TALL
Juncus_marginatus,TALL
Juncus_validus,TALL
Juniperus_virginiana,TALL
Kalmia_latifolia,TALL
Krigia_biflora,TALL
Lechea_villosa,TALL
Lespedeza_bicolor,TALL
Lespedeza_cuneata,TALL
Lespedeza_hirta,TALL
Lespedeza_intermedia,TALL
Lespedeza_procumbens,TALL
Lespedeza_repens,TALL
Leucothoe_racemosa,TALL
Liatris_spicata,TALL
Liatris_squarrosa,TALL
Ligusticum_canadense,TALL
Linum_medium_var._texanum,TALL
Linum_virginianum_var._virginianum,TALL
Liquidambar_styraciflua,TALL
Liriodendron_tulipifera,TALL
Lithospermum_parviflorum,TALL
Lobelia_puberula,TALL
Lonicera_japonica,TALL
Lycopus_virginicus,TALL
Lygodium_japonicum,TALL
Macrothelypteris_torresiana,TALL
Magnolia_acuminata,TALL
Magnolia_macrophylla,TALL
Magnolia_pyramidata,TALL
Magnolia_tripetala,TALL
Magnolia_virginiana,TALL
Matelea_decipiens,TALL
Mimosa_microphylla,TALL
Mimosa_quadrivalvis_var._angustata,TALL
Mitchella_repens,TALL
Morella_carolinensis,TALL
Morella_cerifera,TALL
Morus_alba,TALL
Morus_rubra,TALL
Nothoscordum_bivalve,TALL
